Record Index,Status,JumpTo,Cycle,Step,Cur(mA),Voltage(V),CapaCity(mAh),Energy(mWh),Relative Time(h:min:s.ms),Absolute Time
12966,CC_DChg,7,2,7,-900.600,3.8935,599.640,2398.247,0:39:57.000,2019-11-15 23:04:40
12967,CC_DChg,7,2,7,-900.600,3.8932,599.890,2399.222,0:39:58.000,2019-11-15 23:04:41
12968,CC_DChg,7,2,7,-900.200,3.8932,600.141,2400.196,0:39:59.000,2019-11-15 23:04:42
12969,CC_DChg,7,2,7,-900.200,3.8932,600.391,2401.169,0:40:00.000,2019-11-15 23:04:43
12970,CC_DChg,7,2,7,-900.200,3.8929,600.641,2402.142,0:40:01.000,2019-11-15 23:04:44
12971,CC_DChg,7,2,7,-900.600,3.8929,600.892,2403.115,0:40:02.000,2019-11-15 23:04:45
12972,CC_DChg,7,2,7,-900.600,3.8929,601.142,2404.087,0:40:03.000,2019-11-15 23:04:46
12973,CC_DChg,7,2,7,-900.600,3.8929,601.392,2405.060,0:40:04.000,2019-11-15 23:04:47
12974,CC_DChg,7,2,7,-900.600,3.8929,601.643,2406.033,0:40:05.000,2019-11-15 23:04:48
12975,CC_DChg,7,2,7,-900.600,3.8929,601.893,2407.006,0:40:06.000,2019-11-15 23:04:49
12976,CC_DChg,7,2,7,-900.600,3.8926,602.143,2407.978,0:40:07.000,2019-11-15 23:04:50
12977,CC_DChg,7,2,7,-900.600,3.8926,602.394,2408.951,0:40:08.000,2019-11-15 23:04:51
12978,CC_DChg,7,2,7,-900.600,3.8922,602.644,2409.924,0:40:09.000,2019-11-15 23:04:52
12979,CC_DChg,7,2,7,-900.600,3.8922,602.894,2410.897,0:40:10.000,2019-11-15 23:04:53
12980,CC_DChg,7,2,7,-900.600,3.8922,603.145,2411.869,0:40:11.000,2019-11-15 23:04:54
12981,CC_DChg,7,2,7,-901.000,3.8922,603.395,2412.842,0:40:12.000,2019-11-15 23:04:55
12982,CC_DChg,7,2,7,-900.600,3.8919,603.645,2413.816,0:40:13.000,2019-11-15 23:04:56
12983,CC_DChg,7,2,7,-900.600,3.8919,603.896,2414.789,0:40:14.000,2019-11-15 23:04:57
12984,CC_DChg,7,2,7,-900.600,3.8919,604.146,2415.761,0:40:15.000,2019-11-15 23:04:58
12985,CC_DChg,7,2,7,-900.600,3.8919,604.396,2416.734,0:40:16.000,2019-11-15 23:04:59
12986,CC_DChg,7,2,7,-900.600,3.8919,604.647,2417.707,0:40:17.000,2019-11-15 23:05:00
12987,CC_DChg,7,2,7,-900.200,3.8916,604.897,2418.680,0:40:18.000,2019-11-15 23:05:01
12988,CC_DChg,7,2,7,-900.200,3.8916,605.148,2419.652,0:40:19.000,2019-11-15 23:05:02
12989,CC_DChg,7,2,7,-900.600,3.8916,605.398,2420.625,0:40:20.000,2019-11-15 23:05:03
12990,CC_DChg,7,2,7,-900.600,3.8910,605.648,2421.598,0:40:21.000,2019-11-15 23:05:04
12991,CC_DChg,7,2,7,-900.600,3.8910,605.898,2422.571,0:40:22.000,2019-11-15 23:05:05
12992,CC_DChg,7,2,7,-900.600,3.8910,606.149,2423.544,0:40:23.000,2019-11-15 23:05:06
12993,CC_DChg,7,2,7,-900.600,3.8910,606.399,2424.516,0:40:24.000,2019-11-15 23:05:07
12994,CC_DChg,7,2,7,-900.600,3.8907,606.650,2425.489,0:40:25.000,2019-11-15 23:05:08
12995,CC_DChg,7,2,7,-900.600,3.8907,606.900,2426.462,0:40:26.000,2019-11-15 23:05:09
12996,CC_DChg,7,2,7,-900.600,3.8907,607.150,2427.434,0:40:27.000,2019-11-15 23:05:10
12997,CC_DChg,7,2,7,-900.600,3.8907,607.401,2428.407,0:40:28.000,2019-11-15 23:05:11
12998,CC_DChg,7,2,7,-900.600,3.8904,607.651,2429.380,0:40:29.000,2019-11-15 23:05:12
12999,CC_DChg,7,2,7,-900.600,3.8904,607.901,2430.353,0:40:30.000,2019-11-15 23:05:13
13000,CC_DChg,7,2,7,-900.600,3.8904,608.152,2431.325,0:40:31.000,2019-11-15 23:05:14
13001,CC_DChg,7,2,7,-900.600,3.8901,608.402,2432.298,0:40:32.000,2019-11-15 23:05:15
13002,CC_DChg,7,2,7,-900.600,3.8901,608.652,2433.271,0:40:33.000,2019-11-15 23:05:16
13003,CC_DChg,7,2,7,-900.600,3.8901,608.903,2434.244,0:40:34.000,2019-11-15 23:05:17
13004,CC_DChg,7,2,7,-900.600,3.8901,609.153,2435.216,0:40:35.000,2019-11-15 23:05:18
13005,CC_DChg,7,2,7,-900.600,3.8898,609.403,2436.189,0:40:36.000,2019-11-15 23:05:19
13006,CC_DChg,7,2,7,-900.600,3.8898,609.654,2437.162,0:40:37.000,2019-11-15 23:05:20
13007,CC_DChg,7,2,7,-901.000,3.8898,609.904,2438.135,0:40:38.000,2019-11-15 23:05:21
13008,CC_DChg,7,2,7,-901.000,3.8898,610.154,2439.108,0:40:39.000,2019-11-15 23:05:22
13009,CC_DChg,7,2,7,-901.000,3.8898,610.405,2440.080,0:40:40.000,2019-11-15 23:05:23
13010,CC_DChg,7,2,7,-901.000,3.8895,610.655,2441.053,0:40:41.000,2019-11-15 23:05:24
13011,CC_DChg,7,2,7,-901.000,3.8895,610.905,2442.026,0:40:42.000,2019-11-15 23:05:25
13012,CC_DChg,7,2,7,-901.000,3.8895,611.156,2442.998,0:40:43.000,2019-11-15 23:05:26
13013,CC_DChg,7,2,7,-901.000,3.8891,611.406,2443.971,0:40:44.000,2019-11-15 23:05:27
13014,CC_DChg,7,2,7,-901.000,3.8891,611.656,2444.944,0:40:45.000,2019-11-15 23:05:28
13015,CC_DChg,7,2,7,-901.000,3.8891,611.907,2445.917,0:40:46.000,2019-11-15 23:05:29
13016,CC_DChg,7,2,7,-901.000,3.8891,612.157,2446.889,0:40:47.000,2019-11-15 23:05:30
13017,CC_DChg,7,2,7,-901.000,3.8888,612.407,2447.862,0:40:48.000,2019-11-15 23:05:31
13018,CC_DChg,7,2,7,-900.600,3.8888,612.658,2448.835,0:40:49.000,2019-11-15 23:05:32
13019,CC_DChg,7,2,7,-900.600,3.8888,612.908,2449.808,0:40:50.000,2019-11-15 23:05:33
13020,CC_DChg,7,2,7,-900.600,3.8885,613.158,2450.780,0:40:51.000,2019-11-15 23:05:34
13021,CC_DChg,7,2,7,-900.600,3.8885,613.409,2451.753,0:40:52.000,2019-11-15 23:05:35
13022,CC_DChg,7,2,7,-900.600,3.8885,613.659,2452.726,0:40:53.000,2019-11-15 23:05:36
13023,CC_DChg,7,2,7,-900.600,3.8885,613.909,2453.699,0:40:54.000,2019-11-15 23:05:37
13024,CC_DChg,7,2,7,-900.600,3.8882,614.160,2454.671,0:40:55.000,2019-11-15 23:05:38
13025,CC_DChg,7,2,7,-900.600,3.8882,614.410,2455.644,0:40:56.000,2019-11-15 23:05:39
13026,CC_DChg,7,2,7,-900.600,3.8882,614.660,2456.617,0:40:57.000,2019-11-15 23:05:40
13027,CC_DChg,7,2,7,-900.600,3.8879,614.911,2457.589,0:40:58.000,2019-11-15 23:05:41
13028,CC_DChg,7,2,7,-900.600,3.8879,615.161,2458.562,0:40:59.000,2019-11-15 23:05:42
13029,CC_DChg,7,2,7,-900.600,3.8879,615.411,2459.535,0:41:00.000,2019-11-15 23:05:43
13030,CC_DChg,7,2,7,-900.600,3.8879,615.662,2460.508,0:41:01.000,2019-11-15 23:05:44
13031,CC_DChg,7,2,7,-900.600,3.8876,615.912,2461.480,0:41:02.000,2019-11-15 23:05:45
13032,CC_DChg,7,2,7,-900.600,3.8876,616.162,2462.453,0:41:03.000,2019-11-15 23:05:46
13033,CC_DChg,7,2,7,-900.600,3.8876,616.413,2463.426,0:41:04.000,2019-11-15 23:05:47
13034,CC_DChg,7,2,7,-900.600,3.8876,616.663,2464.399,0:41:05.000,2019-11-15 23:05:48
13035,CC_DChg,7,2,7,-900.600,3.8876,616.913,2465.372,0:41:06.000,2019-11-15 23:05:49
13036,CC_DChg,7,2,7,-900.600,3.8873,617.164,2466.344,0:41:07.000,2019-11-15 23:05:50
13037,CC_DChg,7,2,7,-900.600,3.8873,617.414,2467.317,0:41:08.000,2019-11-15 23:05:51
13038,CC_DChg,7,2,7,-901.000,3.8873,617.664,2468.290,0:41:09.000,2019-11-15 23:05:52
13039,CC_DChg,7,2,7,-901.000,3.8870,617.915,2469.263,0:41:10.000,2019-11-15 23:05:53
13040,CC_DChg,7,2,7,-901.000,3.8870,618.165,2470.236,0:41:11.000,2019-11-15 23:05:54
13041,CC_DChg,7,2,7,-901.000,3.8870,618.416,2471.208,0:41:12.000,2019-11-15 23:05:55
13042,CC_DChg,7,2,7,-901.000,3.8870,618.666,2472.181,0:41:13.000,2019-11-15 23:05:56
13043,CC_DChg,7,2,7,-900.600,3.8867,618.916,2473.154,0:41:14.000,2019-11-15 23:05:57
13044,CC_DChg,7,2,7,-900.600,3.8867,619.166,2474.126,0:41:15.000,2019-11-15 23:05:58
13045,CC_DChg,7,2,7,-900.600,3.8867,619.417,2475.099,0:41:16.000,2019-11-15 23:05:59
13046,CC_DChg,7,2,7,-900.600,3.8864,619.667,2476.072,0:41:17.000,2019-11-15 23:06:00
13047,CC_DChg,7,2,7,-900.200,3.8864,619.918,2477.044,0:41:18.000,2019-11-15 23:06:01
13048,CC_DChg,7,2,7,-900.200,3.8864,620.168,2478.017,0:41:19.000,2019-11-15 23:06:02
13049,CC_DChg,7,2,7,-900.600,3.8864,620.418,2478.990,0:41:20.000,2019-11-15 23:06:03
13050,CC_DChg,7,2,7,-900.600,3.8860,620.669,2479.963,0:41:21.000,2019-11-15 23:06:04
13051,CC_DChg,7,2,7,-900.600,3.8860,620.919,2480.936,0:41:22.000,2019-11-15 23:06:05
13052,CC_DChg,7,2,7,-900.600,3.8860,621.169,2481.908,0:41:23.000,2019-11-15 23:06:06
13053,CC_DChg,7,2,7,-900.600,3.8860,621.420,2482.881,0:41:24.000,2019-11-15 23:06:07
13054,CC_DChg,7,2,7,-900.600,3.8857,621.670,2483.854,0:41:25.000,2019-11-15 23:06:08
13055,CC_DChg,7,2,7,-900.600,3.8857,621.920,2484.827,0:41:26.000,2019-11-15 23:06:09
13056,CC_DChg,7,2,7,-900.600,3.8857,622.171,2485.800,0:41:27.000,2019-11-15 23:06:10
13057,CC_DChg,7,2,7,-900.600,3.8857,622.421,2486.772,0:41:28.000,2019-11-15 23:06:11
13058,CC_DChg,7,2,7,-900.600,3.8854,622.671,2487.745,0:41:29.000,2019-11-15 23:06:12
13059,CC_DChg,7,2,7,-900.600,3.8854,622.922,2488.718,0:41:30.000,2019-11-15 23:06:13
13060,CC_DChg,7,2,7,-900.600,3.8854,623.172,2489.690,0:41:31.000,2019-11-15 23:06:14
13061,CC_DChg,7,2,7,-901.000,3.8851,623.422,2490.663,0:41:32.000,2019-11-15 23:06:15
13062,CC_DChg,7,2,7,-900.600,3.8851,623.673,2491.636,0:41:33.000,2019-11-15 23:06:16
13063,CC_DChg,7,2,7,-900.600,3.8851,623.923,2492.609,0:41:34.000,2019-11-15 23:06:17
13064,CC_DChg,7,2,7,-900.600,3.8851,624.173,2493.581,0:41:35.000,2019-11-15 23:06:18
13065,CC_DChg,7,2,7,-900.600,3.8851,624.424,2494.554,0:41:36.000,2019-11-15 23:06:19
13066,CC_DChg,7,2,7,-900.600,3.8848,624.674,2495.527,0:41:37.000,2019-11-15 23:06:20
13067,CC_DChg,7,2,7,-900.200,3.8848,624.924,2496.497,0:41:38.000,2019-11-15 23:06:21
13068,CC_DChg,7,2,7,-900.200,3.8848,625.175,2497.468,0:41:39.000,2019-11-15 23:06:22
13069,CC_DChg,7,2,7,-900.200,3.8848,625.425,2498.438,0:41:40.000,2019-11-15 23:06:23
13070,CC_DChg,7,2,7,-900.600,3.8845,625.675,2499.409,0:41:41.000,2019-11-15 23:06:24
13071,CC_DChg,7,2,7,-900.600,3.8845,625.926,2500.382,0:41:42.000,2019-11-15 23:06:25
13072,CC_DChg,7,2,7,-900.600,3.8845,626.176,2501.355,0:41:43.000,2019-11-15 23:06:26
13073,CC_DChg,7,2,7,-900.600,3.8842,626.426,2502.328,0:41:44.000,2019-11-15 23:06:27
13074,CC_DChg,7,2,7,-900.600,3.8842,626.677,2503.300,0:41:45.000,2019-11-15 23:06:28
13075,CC_DChg,7,2,7,-900.600,3.8842,626.927,2504.273,0:41:46.000,2019-11-15 23:06:29
13076,CC_DChg,7,2,7,-900.600,3.8842,627.177,2505.246,0:41:47.000,2019-11-15 23:06:30
13077,CC_DChg,7,2,7,-900.600,3.8839,627.428,2506.219,0:41:48.000,2019-11-15 23:06:31
13078,CC_DChg,7,2,7,-900.600,3.8839,627.678,2507.191,0:41:49.000,2019-11-15 23:06:32
13079,CC_DChg,7,2,7,-900.600,3.8839,627.928,2508.164,0:41:50.000,2019-11-15 23:06:33
13080,CC_DChg,7,2,7,-900.600,3.8839,628.179,2509.137,0:41:51.000,2019-11-15 23:06:34
13081,CC_DChg,7,2,7,-900.600,3.8839,628.429,2510.109,0:41:52.000,2019-11-15 23:06:35
13082,CC_DChg,7,2,7,-900.600,3.8833,628.679,2511.080,0:41:53.000,2019-11-15 23:06:36
13083,CC_DChg,7,2,7,-900.600,3.8833,628.930,2512.051,0:41:54.000,2019-11-15 23:06:37
13084,CC_DChg,7,2,7,-900.600,3.8833,629.180,2513.021,0:41:55.000,2019-11-15 23:06:38
13085,CC_DChg,7,2,7,-901.000,3.8829,629.430,2513.992,0:41:56.000,2019-11-15 23:06:39
13086,CC_DChg,7,2,7,-901.000,3.8829,629.681,2514.965,0:41:57.000,2019-11-15 23:06:40
13087,CC_DChg,7,2,7,-901.000,3.8829,629.931,2515.938,0:41:58.000,2019-11-15 23:06:41
13088,CC_DChg,7,2,7,-901.000,3.8829,630.181,2516.910,0:41:59.000,2019-11-15 23:06:42
13089,CC_DChg,7,2,7,-901.000,3.8826,630.432,2517.883,0:42:00.000,2019-11-15 23:06:43
13090,CC_DChg,7,2,7,-901.000,3.8826,630.682,2518.856,0:42:01.000,2019-11-15 23:06:44
13091,CC_DChg,7,2,7,-901.000,3.8826,630.933,2519.829,0:42:02.000,2019-11-15 23:06:45
13092,CC_DChg,7,2,7,-901.000,3.8826,631.183,2520.801,0:42:03.000,2019-11-15 23:06:46
13093,CC_DChg,7,2,7,-901.000,3.8823,631.433,2521.774,0:42:04.000,2019-11-15 23:06:47
13094,CC_DChg,7,2,7,-901.000,3.8823,631.683,2522.747,0:42:05.000,2019-11-15 23:06:48
13095,CC_DChg,7,2,7,-901.000,3.8823,631.934,2523.720,0:42:06.000,2019-11-15 23:06:49
13096,CC_DChg,7,2,7,-901.400,3.8823,632.184,2524.692,0:42:07.000,2019-11-15 23:06:50
13097,CC_DChg,7,2,7,-901.400,3.8820,632.435,2525.665,0:42:08.000,2019-11-15 23:06:51
13098,CC_DChg,7,2,7,-901.400,3.8820,632.685,2526.638,0:42:09.000,2019-11-15 23:06:52
13099,CC_DChg,7,2,7,-901.400,3.8820,632.935,2527.610,0:42:10.000,2019-11-15 23:06:53
13100,CC_DChg,7,2,7,-901.000,3.8820,633.186,2528.583,0:42:11.000,2019-11-15 23:06:54
13101,CC_DChg,7,2,7,-901.400,3.8817,633.436,2529.556,0:42:12.000,2019-11-15 23:06:55
13102,CC_DChg,7,2,7,-901.000,3.8817,633.686,2530.526,0:42:13.000,2019-11-15 23:06:56
13103,CC_DChg,7,2,7,-901.000,3.8817,633.937,2531.497,0:42:14.000,2019-11-15 23:06:57
13104,CC_DChg,7,2,7,-901.000,3.8817,634.187,2532.467,0:42:15.000,2019-11-15 23:06:58
13105,CC_DChg,7,2,7,-901.000,3.8814,634.437,2533.437,0:42:16.000,2019-11-15 23:06:59
13106,CC_DChg,7,2,7,-901.000,3.8814,634.688,2534.408,0:42:17.000,2019-11-15 23:07:00
13107,CC_DChg,7,2,7,-901.000,3.8814,634.938,2535.378,0:42:18.000,2019-11-15 23:07:01
13108,CC_DChg,7,2,7,-901.000,3.8814,635.188,2536.348,0:42:19.000,2019-11-15 23:07:02
13109,CC_DChg,7,2,7,-901.000,3.8811,635.439,2537.319,0:42:20.000,2019-11-15 23:07:03
13110,CC_DChg,7,2,7,-901.000,3.8811,635.689,2538.289,0:42:21.000,2019-11-15 23:07:04
13111,CC_DChg,7,2,7,-901.000,3.8811,635.939,2539.260,0:42:22.000,2019-11-15 23:07:05
13112,CC_DChg,7,2,7,-901.000,3.8811,636.190,2540.230,0:42:23.000,2019-11-15 23:07:06
13113,CC_DChg,7,2,7,-901.000,3.8808,636.440,2541.200,0:42:24.000,2019-11-15 23:07:07
13114,CC_DChg,7,2,7,-901.000,3.8808,636.690,2542.170,0:42:25.000,2019-11-15 23:07:08
13115,CC_DChg,7,2,7,-901.000,3.8808,636.941,2543.141,0:42:26.000,2019-11-15 23:07:09
13116,CC_DChg,7,2,7,-901.000,3.8808,637.191,2544.111,0:42:27.000,2019-11-15 23:07:10
13117,CC_DChg,7,2,7,-901.000,3.8805,637.441,2545.082,0:42:28.000,2019-11-15 23:07:11
13118,CC_DChg,7,2,7,-901.000,3.8805,637.692,2546.053,0:42:29.000,2019-11-15 23:07:12
13119,CC_DChg,7,2,7,-901.000,3.8805,637.942,2547.024,0:42:30.000,2019-11-15 23:07:13
13120,CC_DChg,7,2,7,-901.000,3.8805,638.192,2547.995,0:42:31.000,2019-11-15 23:07:14
13121,CC_DChg,7,2,7,-901.000,3.8802,638.443,2548.966,0:42:32.000,2019-11-15 23:07:15
13122,CC_DChg,7,2,7,-901.000,3.8802,638.693,2549.938,0:42:33.000,2019-11-15 23:07:16
13123,CC_DChg,7,2,7,-901.000,3.8802,638.943,2550.908,0:42:34.000,2019-11-15 23:07:17
13124,CC_DChg,7,2,7,-901.000,3.8802,639.194,2551.879,0:42:35.000,2019-11-15 23:07:18
13125,CC_DChg,7,2,7,-901.000,3.8798,639.444,2552.849,0:42:36.000,2019-11-15 23:07:19
13126,CC_DChg,7,2,7,-901.000,3.8798,639.694,2553.820,0:42:37.000,2019-11-15 23:07:20
13127,CC_DChg,7,2,7,-901.000,3.8798,639.945,2554.790,0:42:38.000,2019-11-15 23:07:21
13128,CC_DChg,7,2,7,-901.000,3.8798,640.195,2555.760,0:42:39.000,2019-11-15 23:07:22
13129,CC_DChg,7,2,7,-901.000,3.8798,640.445,2556.730,0:42:40.000,2019-11-15 23:07:23
13130,CC_DChg,7,2,7,-901.000,3.8795,640.696,2557.701,0:42:41.000,2019-11-15 23:07:24
13131,CC_DChg,7,2,7,-901.000,3.8795,640.946,2558.671,0:42:42.000,2019-11-15 23:07:25
13132,CC_DChg,7,2,7,-900.600,3.8795,641.196,2559.642,0:42:43.000,2019-11-15 23:07:26
13133,CC_DChg,7,2,7,-901.000,3.8792,641.447,2560.612,0:42:44.000,2019-11-15 23:07:27
13134,CC_DChg,7,2,7,-900.600,3.8792,641.697,2561.582,0:42:45.000,2019-11-15 23:07:28
13135,CC_DChg,7,2,7,-901.000,3.8792,641.947,2562.552,0:42:46.000,2019-11-15 23:07:29
13136,CC_DChg,7,2,7,-901.000,3.8792,642.198,2563.523,0:42:47.000,2019-11-15 23:07:30
13137,CC_DChg,7,2,7,-901.000,3.8789,642.448,2564.494,0:42:48.000,2019-11-15 23:07:31
13138,CC_DChg,7,2,7,-901.000,3.8789,642.698,2565.464,0:42:49.000,2019-11-15 23:07:32
13139,CC_DChg,7,2,7,-901.000,3.8789,642.949,2566.434,0:42:50.000,2019-11-15 23:07:33
13140,CC_DChg,7,2,7,-901.000,3.8789,643.199,2567.404,0:42:51.000,2019-11-15 23:07:34
13141,CC_DChg,7,2,7,-901.000,3.8789,643.449,2568.375,0:42:52.000,2019-11-15 23:07:35
13142,CC_DChg,7,2,7,-901.000,3.8786,643.700,2569.345,0:42:53.000,2019-11-15 23:07:36
13143,CC_DChg,7,2,7,-901.000,3.8786,643.950,2570.316,0:42:54.000,2019-11-15 23:07:37
13144,CC_DChg,7,2,7,-900.600,3.8786,644.200,2571.286,0:42:55.000,2019-11-15 23:07:38
13145,CC_DChg,7,2,7,-900.600,3.8783,644.451,2572.256,0:42:56.000,2019-11-15 23:07:39
13146,CC_DChg,7,2,7,-900.600,3.8783,644.701,2573.227,0:42:57.000,2019-11-15 23:07:40
13147,CC_DChg,7,2,7,-900.600,3.8783,644.951,2574.197,0:42:58.000,2019-11-15 23:07:41
13148,CC_DChg,7,2,7,-900.600,3.8783,645.202,2575.168,0:42:59.000,2019-11-15 23:07:42
13149,CC_DChg,7,2,7,-900.600,3.8783,645.452,2576.138,0:43:00.000,2019-11-15 23:07:43
13150,CC_DChg,7,2,7,-900.600,3.8780,645.703,2577.108,0:43:01.000,2019-11-15 23:07:44
13151,CC_DChg,7,2,7,-900.600,3.8780,645.953,2578.079,0:43:02.000,2019-11-15 23:07:45
13152,CC_DChg,7,2,7,-900.600,3.8780,646.203,2579.049,0:43:03.000,2019-11-15 23:07:46
13153,CC_DChg,7,2,7,-900.600,3.8777,646.454,2580.019,0:43:04.000,2019-11-15 23:07:47
13154,CC_DChg,7,2,7,-900.600,3.8777,646.704,2580.989,0:43:05.000,2019-11-15 23:07:48
13155,CC_DChg,7,2,7,-900.600,3.8777,646.954,2581.960,0:43:06.000,2019-11-15 23:07:49
13156,CC_DChg,7,2,7,-900.600,3.8777,647.205,2582.930,0:43:07.000,2019-11-15 23:07:50
13157,CC_DChg,7,2,7,-900.600,3.8774,647.455,2583.901,0:43:08.000,2019-11-15 23:07:51
13158,CC_DChg,7,2,7,-900.600,3.8774,647.705,2584.871,0:43:09.000,2019-11-15 23:07:52
13159,CC_DChg,7,2,7,-900.600,3.8774,647.956,2585.841,0:43:10.000,2019-11-15 23:07:53
13160,CC_DChg,7,2,7,-900.600,3.8774,648.206,2586.812,0:43:11.000,2019-11-15 23:07:54
13161,CC_DChg,7,2,7,-900.600,3.8771,648.456,2587.782,0:43:12.000,2019-11-15 23:07:55
13162,CC_DChg,7,2,7,-900.200,3.8771,648.707,2588.752,0:43:13.000,2019-11-15 23:07:56
13163,CC_DChg,7,2,7,-900.200,3.8771,648.957,2589.723,0:43:14.000,2019-11-15 23:07:57
13164,CC_DChg,7,2,7,-900.200,3.8767,649.207,2590.693,0:43:15.000,2019-11-15 23:07:58
13165,CC_DChg,7,2,7,-900.200,3.8767,649.458,2591.664,0:43:16.000,2019-11-15 23:07:59
13166,CC_DChg,7,2,7,-900.200,3.8767,649.708,2592.634,0:43:17.000,2019-11-15 23:08:00
13167,CC_DChg,7,2,7,-900.200,3.8767,649.958,2593.604,0:43:18.000,2019-11-15 23:08:01
13168,CC_DChg,7,2,7,-900.200,3.8767,650.209,2594.575,0:43:19.000,2019-11-15 23:08:02
13169,CC_DChg,7,2,7,-900.200,3.8764,650.459,2595.545,0:43:20.000,2019-11-15 23:08:03
13170,CC_DChg,7,2,7,-900.200,3.8764,650.709,2596.515,0:43:21.000,2019-11-15 23:08:04
13171,CC_DChg,7,2,7,-900.200,3.8764,650.960,2597.486,0:43:22.000,2019-11-15 23:08:05
13172,CC_DChg,7,2,7,-900.200,3.8761,651.210,2598.456,0:43:23.000,2019-11-15 23:08:06
13173,CC_DChg,7,2,7,-900.200,3.8761,651.460,2599.426,0:43:24.000,2019-11-15 23:08:07
13174,CC_DChg,7,2,7,-900.200,3.8761,651.710,2600.396,0:43:25.000,2019-11-15 23:08:08
13175,CC_DChg,7,2,7,-899.900,3.8761,651.960,2601.365,0:43:26.000,2019-11-15 23:08:09
13176,CC_DChg,7,2,7,-899.900,3.8761,652.210,2602.334,0:43:27.000,2019-11-15 23:08:10
13177,CC_DChg,7,2,7,-900.200,3.8761,652.460,2603.302,0:43:28.000,2019-11-15 23:08:11
13178,CC_DChg,7,2,7,-900.200,3.8758,652.710,2604.271,0:43:29.000,2019-11-15 23:08:12
13179,CC_DChg,7,2,7,-900.200,3.8758,652.960,2605.238,0:43:30.000,2019-11-15 23:08:13
13180,CC_DChg,7,2,7,-899.900,3.8758,653.210,2606.206,0:43:31.000,2019-11-15 23:08:14
13181,CC_DChg,7,2,7,-900.200,3.8752,653.460,2607.174,0:43:32.000,2019-11-15 23:08:15
13182,CC_DChg,7,2,7,-899.900,3.8752,653.711,2608.142,0:43:33.000,2019-11-15 23:08:16
13183,CC_DChg,7,2,7,-900.200,3.8752,653.961,2609.110,0:43:34.000,2019-11-15 23:08:17
13184,CC_DChg,7,2,7,-900.200,3.8752,654.211,2610.078,0:43:35.000,2019-11-15 23:08:18
13185,CC_DChg,7,2,7,-900.200,3.8749,654.462,2611.046,0:43:36.000,2019-11-15 23:08:19
13186,CC_DChg,7,2,7,-900.200,3.8749,654.712,2612.014,0:43:37.000,2019-11-15 23:08:20
13187,CC_DChg,7,2,7,-900.200,3.8749,654.962,2612.982,0:43:38.000,2019-11-15 23:08:21
13188,CC_DChg,7,2,7,-900.200,3.8749,655.213,2613.950,0:43:39.000,2019-11-15 23:08:22
13189,CC_DChg,7,2,7,-900.200,3.8746,655.463,2614.918,0:43:40.000,2019-11-15 23:08:23
13190,CC_DChg,7,2,7,-900.200,3.8746,655.713,2615.886,0:43:41.000,2019-11-15 23:08:24
13191,CC_DChg,7,2,7,-900.200,3.8746,655.964,2616.854,0:43:42.000,2019-11-15 23:08:25
13192,CC_DChg,7,2,7,-900.200,3.8743,656.214,2617.822,0:43:43.000,2019-11-15 23:08:26
13193,CC_DChg,7,2,7,-900.600,3.8743,656.464,2618.791,0:43:44.000,2019-11-15 23:08:27
13194,CC_DChg,7,2,7,-900.600,3.8743,656.715,2619.762,0:43:45.000,2019-11-15 23:08:28
13195,CC_DChg,7,2,7,-900.600,3.8743,656.965,2620.732,0:43:46.000,2019-11-15 23:08:29
13196,CC_DChg,7,2,7,-900.600,3.8740,657.215,2621.702,0:43:47.000,2019-11-15 23:08:30
13197,CC_DChg,7,2,7,-900.600,3.8740,657.466,2622.671,0:43:48.000,2019-11-15 23:08:31
13198,CC_DChg,7,2,7,-900.600,3.8740,657.716,2623.639,0:43:49.000,2019-11-15 23:08:32
13199,CC_DChg,7,2,7,-900.600,3.8740,657.966,2624.607,0:43:50.000,2019-11-15 23:08:33
13200,CC_DChg,7,2,7,-900.600,3.8736,658.217,2625.575,0:43:51.000,2019-11-15 23:08:34
13201,CC_DChg,7,2,7,-900.600,3.8740,658.467,2626.543,0:43:52.000,2019-11-15 23:08:35
13202,CC_DChg,7,2,7,-900.600,3.8736,658.717,2627.511,0:43:53.000,2019-11-15 23:08:36
13203,CC_DChg,7,2,7,-901.000,3.8736,658.968,2628.480,0:43:54.000,2019-11-15 23:08:37
13204,CC_DChg,7,2,7,-901.000,3.8736,659.218,2629.451,0:43:55.000,2019-11-15 23:08:38
13205,CC_DChg,7,2,7,-901.000,3.8733,659.468,2630.421,0:43:56.000,2019-11-15 23:08:39
13206,CC_DChg,7,2,7,-901.000,3.8733,659.719,2631.392,0:43:57.000,2019-11-15 23:08:40
13207,CC_DChg,7,2,7,-901.000,3.8733,659.969,2632.362,0:43:58.000,2019-11-15 23:08:41
13208,CC_DChg,7,2,7,-901.000,3.8733,660.219,2633.332,0:43:59.000,2019-11-15 23:08:42
13209,CC_DChg,7,2,7,-901.000,3.8730,660.470,2634.303,0:44:00.000,2019-11-15 23:08:43
13210,CC_DChg,7,2,7,-901.000,3.8730,660.720,2635.273,0:44:01.000,2019-11-15 23:08:44
13211,CC_DChg,7,2,7,-901.000,3.8730,660.970,2636.244,0:44:02.000,2019-11-15 23:08:45
13212,CC_DChg,7,2,7,-901.000,3.8730,661.221,2637.214,0:44:03.000,2019-11-15 23:08:46
13213,CC_DChg,7,2,7,-901.000,3.8727,661.471,2638.184,0:44:04.000,2019-11-15 23:08:47
