Record Index,Status,JumpTo,Cycle,Step,Cur(mA),Voltage(V),CapaCity(mAh),Energy(mWh),Relative Time(h:min:s.ms),Absolute Time
279,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:28.000,11/15/2019 19:42:51
280,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:29.000,11/15/2019 19:42:52
281,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:30.000,11/15/2019 19:42:53
282,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:31.000,11/15/2019 19:42:54
283,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:32.000,11/15/2019 19:42:55
284,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:33.000,11/15/2019 19:42:56
285,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:34.000,11/15/2019 19:42:57
286,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:35.000,11/15/2019 19:42:58
287,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:36.000,11/15/2019 19:42:59
288,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:37.000,11/15/2019 19:43:00
289,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:38.000,11/15/2019 19:43:01
290,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:39.000,11/15/2019 19:43:02
291,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:40.000,11/15/2019 19:43:03
292,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:41.000,11/15/2019 19:43:04
293,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:42.000,11/15/2019 19:43:05
294,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:43.000,11/15/2019 19:43:06
295,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:44.000,11/15/2019 19:43:07
296,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:45.000,11/15/2019 19:43:08
297,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:46.000,11/15/2019 19:43:09
298,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:47.000,11/15/2019 19:43:10
299,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:48.000,11/15/2019 19:43:11
300,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:49.000,11/15/2019 19:43:12
301,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:50.000,11/15/2019 19:43:13
302,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:51.000,11/15/2019 19:43:14
303,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:52.000,11/15/2019 19:43:15
304,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:53.000,11/15/2019 19:43:16
305,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:54.000,11/15/2019 19:43:17
306,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:55.000,11/15/2019 19:43:18
307,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:56.000,11/15/2019 19:43:19
308,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:57.000,11/15/2019 19:43:20
309,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:58.000,11/15/2019 19:43:21
310,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:04:59.000,11/15/2019 19:43:22
311,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:00.000,11/15/2019 19:43:23
312,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:01.000,11/15/2019 19:43:24
313,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:02.000,11/15/2019 19:43:25
314,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:03.000,11/15/2019 19:43:26
315,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:04.000,11/15/2019 19:43:27
316,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:05.000,11/15/2019 19:43:28
317,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:06.000,11/15/2019 19:43:29
318,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:07.000,11/15/2019 19:43:30
319,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:08.000,11/15/2019 19:43:31
320,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:09.000,11/15/2019 19:43:32
321,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:10.000,11/15/2019 19:43:33
322,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:11.000,11/15/2019 19:43:34
323,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:12.000,11/15/2019 19:43:35
324,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:13.000,11/15/2019 19:43:36
325,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:14.000,11/15/2019 19:43:37
326,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:15.000,11/15/2019 19:43:38
327,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:16.000,11/15/2019 19:43:39
328,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:17.000,11/15/2019 19:43:40
329,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:18.000,11/15/2019 19:43:41
330,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:19.000,11/15/2019 19:43:42
331,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:20.000,11/15/2019 19:43:43
332,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:21.000,11/15/2019 19:43:44
333,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:22.000,11/15/2019 19:43:45
334,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:23.000,11/15/2019 19:43:46
335,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:24.000,11/15/2019 19:43:47
336,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:25.000,11/15/2019 19:43:48
337,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:26.000,11/15/2019 19:43:49
338,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:27.000,11/15/2019 19:43:50
339,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:28.000,11/15/2019 19:43:51
340,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:29.000,11/15/2019 19:43:52
341,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:30.000,11/15/2019 19:43:53
342,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:31.000,11/15/2019 19:43:54
343,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:32.000,11/15/2019 19:43:55
344,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:33.000,11/15/2019 19:43:56
345,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:34.000,11/15/2019 19:43:57
346,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:35.000,11/15/2019 19:43:58
347,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:36.000,11/15/2019 19:43:59
348,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:37.000,11/15/2019 19:44:00
349,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:38.000,11/15/2019 19:44:01
350,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:39.000,11/15/2019 19:44:02
351,Rest,4,2,4,0.00,3.5900,0.00,0.00,0:05:40.000,11/15/2019 19:44:03
352,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:41.000,11/15/2019 19:44:04
353,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:42.000,11/15/2019 19:44:05
354,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:43.000,11/15/2019 19:44:06
355,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:44.000,11/15/2019 19:44:07
356,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:45.000,11/15/2019 19:44:08
357,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:46.000,11/15/2019 19:44:09
358,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:47.000,11/15/2019 19:44:10
359,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:48.000,11/15/2019 19:44:11
360,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:49.000,11/15/2019 19:44:12
361,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:50.000,11/15/2019 19:44:13
362,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:51.000,11/15/2019 19:44:14
363,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:52.000,11/15/2019 19:44:15
364,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:53.000,11/15/2019 19:44:16
365,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:54.000,11/15/2019 19:44:17
366,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:55.000,11/15/2019 19:44:18
367,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:56.000,11/15/2019 19:44:19
368,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:57.000,11/15/2019 19:44:20
369,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:58.000,11/15/2019 19:44:21
370,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:05:59.000,11/15/2019 19:44:22
371,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:00.000,11/15/2019 19:44:23
372,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:01.000,11/15/2019 19:44:24
373,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:02.000,11/15/2019 19:44:25
374,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:03.000,11/15/2019 19:44:26
375,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:04.000,11/15/2019 19:44:27
376,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:05.000,11/15/2019 19:44:28
377,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:06.000,11/15/2019 19:44:29
378,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:07.000,11/15/2019 19:44:30
379,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:08.000,11/15/2019 19:44:31
380,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:09.000,11/15/2019 19:44:32
381,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:10.000,11/15/2019 19:44:33
382,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:11.000,11/15/2019 19:44:34
383,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:12.000,11/15/2019 19:44:35
384,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:13.000,11/15/2019 19:44:36
385,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:14.000,11/15/2019 19:44:37
386,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:15.000,11/15/2019 19:44:38
387,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:16.000,11/15/2019 19:44:39
388,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:17.000,11/15/2019 19:44:40
389,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:18.000,11/15/2019 19:44:41
390,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:19.000,11/15/2019 19:44:42
391,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:20.000,11/15/2019 19:44:43
392,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:21.000,11/15/2019 19:44:44
393,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:22.000,11/15/2019 19:44:45
394,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:23.000,11/15/2019 19:44:46
395,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:24.000,11/15/2019 19:44:47
396,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:25.000,11/15/2019 19:44:48
397,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:26.000,11/15/2019 19:44:49
398,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:27.000,11/15/2019 19:44:50
399,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:28.000,11/15/2019 19:44:51
400,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:29.000,11/15/2019 19:44:52
401,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:30.000,11/15/2019 19:44:53
402,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:31.000,11/15/2019 19:44:54
403,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:32.000,11/15/2019 19:44:55
404,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:33.000,11/15/2019 19:44:56
405,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:34.000,11/15/2019 19:44:57
406,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:35.000,11/15/2019 19:44:58
407,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:36.000,11/15/2019 19:44:59
408,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:37.000,11/15/2019 19:45:00
409,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:38.000,11/15/2019 19:45:01
410,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:39.000,11/15/2019 19:45:02
411,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:40.000,11/15/2019 19:45:03
412,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:41.000,11/15/2019 19:45:04
413,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:42.000,11/15/2019 19:45:05
414,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:43.000,11/15/2019 19:45:06
415,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:44.000,11/15/2019 19:45:07
416,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:45.000,11/15/2019 19:45:08
417,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:46.000,11/15/2019 19:45:09
418,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:47.000,11/15/2019 19:45:10
419,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:48.000,11/15/2019 19:45:11
420,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:49.000,11/15/2019 19:45:12
421,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:50.000,11/15/2019 19:45:13
422,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:51.000,11/15/2019 19:45:14
423,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:52.000,11/15/2019 19:45:15
424,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:53.000,11/15/2019 19:45:16
425,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:54.000,11/15/2019 19:45:17
426,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:55.000,11/15/2019 19:45:18
427,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:56.000,11/15/2019 19:45:19
428,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:57.000,11/15/2019 19:45:20
429,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:58.000,11/15/2019 19:45:21
430,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:06:59.000,11/15/2019 19:45:22
431,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:00.000,11/15/2019 19:45:23
432,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:01.000,11/15/2019 19:45:24
433,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:02.000,11/15/2019 19:45:25
434,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:03.000,11/15/2019 19:45:26
435,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:04.000,11/15/2019 19:45:27
436,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:05.000,11/15/2019 19:45:28
437,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:06.000,11/15/2019 19:45:29
438,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:07.000,11/15/2019 19:45:30
439,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:08.000,11/15/2019 19:45:31
440,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:09.000,11/15/2019 19:45:32
441,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:10.000,11/15/2019 19:45:33
442,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:11.000,11/15/2019 19:45:34
443,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:12.000,11/15/2019 19:45:35
444,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:13.000,11/15/2019 19:45:36
445,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:14.000,11/15/2019 19:45:37
446,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:15.000,11/15/2019 19:45:38
447,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:16.000,11/15/2019 19:45:39
448,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:17.000,11/15/2019 19:45:40
449,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:18.000,11/15/2019 19:45:41
450,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:19.000,11/15/2019 19:45:42
451,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:20.000,11/15/2019 19:45:43
452,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:21.000,11/15/2019 19:45:44
453,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:22.000,11/15/2019 19:45:45
454,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:23.000,11/15/2019 19:45:46
455,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:24.000,11/15/2019 19:45:47
456,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:25.000,11/15/2019 19:45:48
457,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:26.000,11/15/2019 19:45:49
458,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:27.000,11/15/2019 19:45:50
459,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:28.000,11/15/2019 19:45:51
460,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:29.000,11/15/2019 19:45:52
461,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:30.000,11/15/2019 19:45:53
462,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:31.000,11/15/2019 19:45:54
463,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:32.000,11/15/2019 19:45:55
464,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:33.000,11/15/2019 19:45:56
465,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:34.000,11/15/2019 19:45:57
466,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:35.000,11/15/2019 19:45:58
467,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:36.000,11/15/2019 19:45:59
468,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:37.000,11/15/2019 19:46:00
469,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:38.000,11/15/2019 19:46:01
470,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:39.000,11/15/2019 19:46:02
471,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:40.000,11/15/2019 19:46:03
472,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:41.000,11/15/2019 19:46:04
473,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:42.000,11/15/2019 19:46:05
474,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:43.000,11/15/2019 19:46:06
475,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:44.000,11/15/2019 19:46:07
476,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:45.000,11/15/2019 19:46:08
477,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:46.000,11/15/2019 19:46:09
478,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:47.000,11/15/2019 19:46:10
479,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:48.000,11/15/2019 19:46:11
480,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:49.000,11/15/2019 19:46:12
481,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:50.000,11/15/2019 19:46:13
482,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:51.000,11/15/2019 19:46:14
483,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:52.000,11/15/2019 19:46:15
484,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:53.000,11/15/2019 19:46:16
485,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:54.000,11/15/2019 19:46:17
486,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:55.000,11/15/2019 19:46:18
487,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:56.000,11/15/2019 19:46:19
488,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:57.000,11/15/2019 19:46:20
489,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:58.000,11/15/2019 19:46:21
490,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:07:59.000,11/15/2019 19:46:22
491,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:00.000,11/15/2019 19:46:23
492,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:01.000,11/15/2019 19:46:24
493,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:02.000,11/15/2019 19:46:25
494,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:03.000,11/15/2019 19:46:26
495,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:04.000,11/15/2019 19:46:27
496,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:05.000,11/15/2019 19:46:28
497,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:06.000,11/15/2019 19:46:29
498,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:07.000,11/15/2019 19:46:30
499,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:08.000,11/15/2019 19:46:31
500,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:09.000,11/15/2019 19:46:32
501,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:10.000,11/15/2019 19:46:33
502,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:11.000,11/15/2019 19:46:34
503,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:12.000,11/15/2019 19:46:35
504,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:13.000,11/15/2019 19:46:36
505,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:14.000,11/15/2019 19:46:37
506,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:15.000,11/15/2019 19:46:38
507,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:16.000,11/15/2019 19:46:39
508,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:17.000,11/15/2019 19:46:40
509,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:18.000,11/15/2019 19:46:41
510,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:19.000,11/15/2019 19:46:42
511,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:20.000,11/15/2019 19:46:43
512,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:21.000,11/15/2019 19:46:44
513,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:22.000,11/15/2019 19:46:45
514,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:23.000,11/15/2019 19:46:46
515,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:24.000,11/15/2019 19:46:47
516,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:25.000,11/15/2019 19:46:48
517,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:26.000,11/15/2019 19:46:49
518,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:27.000,11/15/2019 19:46:50
519,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:28.000,11/15/2019 19:46:51
520,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:29.000,11/15/2019 19:46:52
521,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:30.000,11/15/2019 19:46:53
522,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:31.000,11/15/2019 19:46:54
523,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:32.000,11/15/2019 19:46:55
524,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:33.000,11/15/2019 19:46:56
525,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:34.000,11/15/2019 19:46:57
526,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:35.000,11/15/2019 19:46:58
527,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:36.000,11/15/2019 19:46:59
528,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:37.000,11/15/2019 19:47:00
529,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:38.000,11/15/2019 19:47:01
530,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:39.000,11/15/2019 19:47:02
531,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:40.000,11/15/2019 19:47:03
532,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:41.000,11/15/2019 19:47:04
533,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:42.000,11/15/2019 19:47:05
534,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:43.000,11/15/2019 19:47:06
535,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:44.000,11/15/2019 19:47:07
536,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:45.000,11/15/2019 19:47:08
537,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:46.000,11/15/2019 19:47:09
538,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:47.000,11/15/2019 19:47:10
539,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:48.000,11/15/2019 19:47:11
540,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:49.000,11/15/2019 19:47:12
541,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:50.000,11/15/2019 19:47:13
542,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:51.000,11/15/2019 19:47:14
543,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:52.000,11/15/2019 19:47:15
544,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:53.000,11/15/2019 19:47:16
545,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:54.000,11/15/2019 19:47:17
546,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:55.000,11/15/2019 19:47:18
547,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:56.000,11/15/2019 19:47:19
548,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:57.000,11/15/2019 19:47:20
549,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:58.000,11/15/2019 19:47:21
550,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:08:59.000,11/15/2019 19:47:22
551,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:09:00.000,11/15/2019 19:47:23
552,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:09:01.000,11/15/2019 19:47:24
553,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:09:02.000,11/15/2019 19:47:25
554,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:09:03.000,11/15/2019 19:47:26
555,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:09:04.000,11/15/2019 19:47:27
556,Rest,4,2,4,0.00,3.5897,0.00,0.00,0:09:05.000,11/15/2019 19:47:28
